Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
                0.00    0.00       1/5           camlStdlib__weak__stats_301565 [714]
                0.00    0.00       1/4           camlStdlib__weak__entry [719]
-----------------------------------------------
                0.00    0.00       1/1           camlCore_kernel__entry [35]
[338]    0.0    0.00    0.00       1         camlStdlib__weak__resize_1461 [338]
                0.00    0.00       1/4879485     intern_rec <cycle 1> [599]
-----------------------------------------------
                0.00    0.00       1/1           camlStdlib__format__break_new_line_1825 [337]
[339]    0.0    0.00    0.00       1         caml_ba_slice [339]
                0.00    0.00       1/4879485     caml_hash_mix_double <cycle 1> [604]
-----------------------------------------------
                0.00    0.00       1/1           caml_array_set_float [567]
[340]    0.0    0.00    0.00       1         caml_ml_input_scan_line [340]
                0.00    0.00       1/4879485     caml_input_val_core <cycle 1> [642]
                0.00    0.00       1/898         caml_putword [629]
-----------------------------------------------
                0.00    0.00       1/1           caml_tan_float [575]
[341]    0.0    0.00    0.00       1         caml_modf_float [341]
                0.00    0.00       1/4879485     _fini <cycle 1> [16355]
-----------------------------------------------
                0.00    0.00       1/1           unix_tcsetattr [583]
[342]    0.0    0.00    0.00       1         caml_sys_get_config [342]
                0.00    0.00       1/4879485     _fini <cycle 1> [16355]
-----------------------------------------------
                                                 <spontaneous>
[343]    0.0    0.00    0.00                 camlBase__Array_permute__permute_1390 [343]
                0.00    0.00       1/4879485     _fini <cycle 1> [16355]
-----------------------------------------------
                                                 <spontaneous>
[344]    0.0    0.00    0.00                 camlBase__Array_permute__permute_inner_1632 [344]
                0.00    0.00       1/4879485     _fini <cycle 1> [16355]
-----------------------------------------------
                                                 <spontaneous>
[345]    0.0    0.00    0.00                 camlBase__Backtrace__most_recent_2769 [345]
                0.00    0.00       1/4879485     _fini <cycle 1> [16355]
-----------------------------------------------
                                                 <spontaneous>
[346]    0.0    0.00    0.00                 camlBase__Comparator__entry [346]
                0.00    0.00       1/4879485     _fini <cycle 1> [16355]
-----------------------------------------------
                                                 <spontaneous>
[347]    0.0    0.00    0.00                 camlBase__Int__entry [347]
                0.00    0.00       1/4879485     _fini <cycle 1> [16355]
-----------------------------------------------
                                                 <spontaneous>
[348]    0.0    0.00    0.00                 camlBase__Random__entry [348]
                0.00    0.00       1/4879485     _fini <cycle 1> [16355]
-----------------------------------------------
                                                 <spontaneous>
[349]    0.0    0.00    0.00                 camlBase__String__is_suffix_gen_2582 [349]
                0.00    0.00       1/4879485     _fini <cycle 1> [16355]
-----------------------------------------------
                                                 <spontaneous>
[350]    0.0    0.00    0.00                 camlBase__Validate__bounded_202572 [350]
                0.00    0.00       1/4879485     _fini <cycle 1> [16355]
-----------------------------------------------
                                                 <spontaneous>
[351]    0.0    0.00    0.00                 camlBase_for_tests__Test_blit__fun_103524 [351]
                0.00    0.00       1/4879485     intern_rec <cycle 1> [599]
-----------------------------------------------
                                                 <spontaneous>
[352]    0.0    0.00    0.00                 camlBin_prot__Common__to_string_1260 [352]
                0.00    0.00       1/4879485     caml_ba_uint8_get64 <cycle 1> [702]
-----------------------------------------------
                                                 <spontaneous>
[353]    0.0    0.00    0.00                 camlBin_prot__Read__safe_bin_read_int32_as_int64_2095 [353]
                0.00    0.00       1/4879485     caml_ba_uint8_get64 <cycle 1> [702]
                0.00    0.00       1/171         caml_obj_dup [649]
                0.00    0.00       1/3           camlStdlib__format__pp_open_tag_701918 [721]
-----------------------------------------------
                                                 <spontaneous>
[354]    0.0    0.00    0.00                 camlBin_prot__Read__safe_bin_read_int32_as_nativeint_2101 [354]
                0.00    0.00       1/4879485     caml_ba_uint8_get64 <cycle 1> [702]
-----------------------------------------------
                                                 <spontaneous>
[355]    0.0    0.00    0.00                 camlBin_prot__Write__entry [355]
